Unnamed: 0,image,pred,lon,lat,found_Anditi
4300,Châu Thành District-4540.jpeg,0.8088549450039864,106.4292642356394N,10.283956206036958E,[]
4301,Hiệp Hòa District-6903.jpeg,0.8088045120239258,105.963028808395N,21.3524184153929E,[]
4303,Trà Vinh City-1896.jpeg,0.8085644170641899,106.31534904879615N,9.964785975008068E,[]
4305,Long Hồ District-3033.jpeg,0.8083934485912323,105.92220962059528N,10.182287106295396E,[]
4306,Duy Tiên District-1659.jpeg,0.8083757311105728,106.00080686496418N,20.62004617703629E,[]
4307,Cai Lậy Town-1794.jpeg,0.8083675503730774,106.1320211792299N,10.39519830606875E,[]
4308,Go Cong Town-1467.jpeg,0.8082093447446823,106.6347520343604N,10.381914739589927E,[]
4311,Mỹ Tho-3694.jpeg,0.8079841211438179,106.32863932528045N,10.394736341605826E,[]
4313,Binh Minh Town-3375.jpeg,0.8078008890151978,105.85563672813252N,10.071975342376048E,[]
4316,Long Hồ District-6368.jpeg,0.8076590225100517,105.99477962037295N,10.24696551091325E,[]
4318,Bến Tre City-2388.jpeg,0.8074221611022949,106.34610796412997N,10.25023734041469E,[]
4323,Hiệp Hòa District-3903.jpeg,0.8070289939641953,106.00497888985912N,21.310646945742537E,[]
4326,Trà Vinh City-665.jpeg,0.8068721145391464,106.33176564748287N,9.914929704781827E,[]
4328,Cai Lậy Town-4331.jpeg,0.8067680969834328,106.1827143287015N,10.442359642769288E,[]
4330,Phu Ly City-3450.jpeg,0.8066060245037079,105.95885933214524N,20.56801654521964E,[]
4331,Bến Tre City-2632.jpeg,0.8065538555383682,106.37897032313563N,10.254279740703309E,[]
4332,Thanh Liêm District-7871.jpeg,0.8065405935049057,105.93332984179821N,20.519166150378453E,[]
4333,Cai Lậy Town-2900.jpeg,0.8064715564250946,106.16216305188868N,10.415410307511838E,[]
4335,Tây Ninh City-4870.jpeg,0.8062145411968231,106.12237901770304N,11.39463637714234E,[]
4336,Cai Lậy Town-6285.jpeg,0.8060858398675919,106.15120237092184N,10.480088712129726E,[]
4338,Cai Lậy Town-5718.jpeg,0.8058693706989288,106.16901347749294N,10.467961511263871E,[]
4340,Duy Tiên District-560.jpeg,0.8057697638869286,105.96913115931666N,20.587706974726427E,[]
4341,Long Hồ District-3787.jpeg,0.8057358153164387,105.95233301672941N,10.191719373635499E,[]
4344,Cai Lậy Town-5701.jpeg,0.805578887462616,106.14572203043844N,10.467961511263871E,[]
4345,Cai Lậy Town-4680.jpeg,0.8055199757218361,106.12791092386735N,10.449096976583652E,[]
4347,Cai Lậy Town-1959.jpeg,0.8053300529718399,106.13887160483415N,10.397893239594495E,[]
4348,Hiệp Hòa District-4348.jpeg,0.8052608519792557,105.98328057186043N,21.31738427955711E,[]
4350,Go Cong Town-676.jpeg,0.8052459135651588,106.68681258316299N,10.36035527138397E,[]
4357,Châu Thành District-2210.jpeg,0.804579010233283,106.39228792481515N,10.269134071645368E,[]
4358,Cai Lậy Town-3483.jpeg,0.8044960275292397,106.1347613494716N,10.427537508377691E,[]
4360,Long Hồ District-1744.jpeg,0.8043749630451202,105.99888735620941N,10.16611750514093E,[]
4365,Thanh Liêm District-774.jpeg,0.8041151687502861,105.91032093181974N,20.40193654200528E,[]
4367,Duy Tiên District-4790.jpeg,0.804061159491539,105.99936706016202N,20.66451258021235E,[]
4368,Go Cong Town-4618.jpeg,0.8039798140525818,106.64160210657127N,10.454677944785045E,[]
4371,Mỹ Tho-2588.jpeg,0.8038881905376911,106.36836374305156N,10.37452434016274E,[]
4373,Mỹ Tho-1649.jpeg,0.8038666490465403,106.37521278059832N,10.35835473900827E,[]
4374,Châu Thành District-3311.jpeg,0.8038148805499077,106.24712166750521N,10.277218872222601E,[]
4377,Yên Mỹ District-2902.jpeg,0.8037256561219692,106.04935728227288N,20.901698877412823E,['242.jpeg']
4379,Thái Bình-366.jpeg,0.8036984950304031,106.35220751957938N,20.424425707625012E,[]
4381,Binh Minh Town-3033.jpeg,0.8035242184996605,105.86521588260818N,10.062543075035945E,[]
4386,Bac Giang City-1762.jpeg,0.8030428066849709,106.21263546430684N,21.278004810482425E,[]
4388,Tây Ninh City-5618.jpeg,0.802928552031517,106.12237901770304N,11.40811104477109E,[]
4390,Long Hồ District-5292.jpeg,0.8028687983751297,105.99067188453644N,10.220016175655811E,[]
4391,Trà Vinh City-825.jpeg,0.8028017580509186,106.3372378470451N,9.920319571833314E,[]
4393,Go Cong Town-4307.jpeg,0.8025895282626152,106.65256222210868N,10.44255074391919E,[]
4396,Mỹ Tho-1869.jpeg,0.802382230758667,106.34781663041132N,10.362397139296887E,[]
4397,Hoa Lư District-1267.jpeg,0.8023211285471916,105.95932515179935N,20.215508842234115E,[]
4399,Tam Điệp-3752.jpeg,0.8023111671209335,105.83353887577705N,20.173594144233146E,[]
4400,Phu Ly City-761.jpeg,0.8022255748510361,105.99339484041693N,20.52085520851777E,[]
4401,Thanh Liêm District-2728.jpeg,0.8021566793322563,105.90744481807246N,20.43831814460384E,[]
4402,Sa Đéc City-618.jpeg,0.8021171540021896,105.72853570377463N,10.285583204600115E,[]
4403,Bến Tre City-580.jpeg,0.802080824971199,106.36664693850851N,10.213855737817145E,[]
4407,Go Cong Town-2084.jpeg,0.8018833249807358,106.65393223655084N,10.398084340744397E,[]
4408,Cai Lậy Town-3785.jpeg,0.8018167838454247,106.17312373285549N,10.432927375429179E,[]
4409,Hiệp Hòa District-2494.jpeg,0.8017522841691971,105.9283114995971N,21.289087477535897E,['162.jpeg']
4410,Cai Lậy Town-2105.jpeg,0.8017275705933571,106.12928100898819N,10.400588173120237E,[]
4411,Phu Ly City-367.jpeg,0.8016480747610331,105.8984221926698N,20.51411787470322E,[]
4412,Tây Ninh City-5269.jpeg,0.8016082867980003,106.13474879227947N,11.401373710956712E,[]
4413,Trà Vinh City-50.jpeg,0.8015959411859512,106.34134199671676N,9.890675303050141E,[]
4415,Vĩnh Long-257.jpeg,0.8014632686972618,105.97882255091221N,10.232827803722667E,[]
4416,Mỹ Tho-2672.jpeg,0.801426462829113,106.37932220312635N,10.37587180692561E,[]
4422,Trà Vinh City-2074.jpeg,0.8012330904603004,106.35365444573176N,9.968828375296683E,"['755.jpeg', '51.jpeg', '754.jpeg']"
4428,Tây Ninh City-1771.jpeg,0.8009670451283455,106.11550692071616N,11.342085173390213E,['97.jpeg']
4432,Tam Điệp-2229.jpeg,0.8007075600326061,105.89239082602198N,20.15338214278953E,[]
4435,Vĩnh Long-1373.jpeg,0.8005511499941349,105.95554391083778N,10.254387271928618E,[]
4439,Long Hồ District-953.jpeg,0.8002965673804283,105.94274829977763N,10.156685237800826E,[]
4440,Long Hồ District-3290.jpeg,0.8002695292234421,105.97287169591176N,10.184982039821136E,[]
4444,Thanh Liêm District-6483.jpeg,0.799936443567276,105.92326344368263N,20.492216815120244E,[]
4448,Trà Vinh City-820.jpeg,0.7997984699904919,106.3303975975923N,9.920319571833314E,[]
4451,Long Xuyen City-2752.jpeg,0.7996100708842278,105.42625870377537N,10.37044094102396E,[]
4455,Cai Lậy Town-6418.jpeg,0.7992131300270557,106.14024168995502N,10.484131112418343E,[]
4459,Long Hồ District-5160.jpeg,0.7989054210484028,105.99204112981529N,10.217321242130064E,[]
4460,Binh Minh Town-438.jpeg,0.798824355006218,105.85974208005064N,10.004602004232465E,[]
4461,Hiệp Hòa District-3816.jpeg,0.7987522780895233,106.01365821705858N,21.30929947897962E,[]
4467,Go Cong Town-1259.jpeg,0.798533458262682,106.69777269870038N,10.375177405775567E,[]
4468,Duy Tiên District-1759.jpeg,0.7984216213226318,106.01232530338144N,20.621393643799195E,[]
4469,Thanh Liêm District-6473.jpeg,0.7983249723911285,105.89881647683056N,20.492216815120244E,[]
4470,Cai Lậy Town-3436.jpeg,0.7982156351208687,106.16490322213039N,10.426190041614822E,[]
4471,Yên Mỹ District-2380.jpeg,0.7981639169156551,105.99166442742427N,20.893614076835348E,[]
4473,Phu Ly City-2994.jpeg,0.7979542016983032,105.9919558609056N,20.558584277879262E,[]
4474,Cai Lậy Town-3579.jpeg,0.7979174256324768,106.17449381797637N,10.428884975140564E,[]
4476,Châu Thành District-4103.jpeg,0.7977424450218678,106.43611170060682N,10.281261272511216E,[]
4477,Duy Tiên District-341.jpeg,0.7976912260055542,105.95761272089936N,20.57557977386023E,[]
4480,Duy Tiên District-859.jpeg,0.7976752370595932,105.96769135451449N,20.601181642355538E,[]
4482,Phu Ly City-666.jpeg,0.7975090518593788,105.95742035263392N,20.51950774175486E,[]
4483,Cai Lậy Town-983.jpeg,0.7974720373749733,106.1224305833839N,10.381723638440027E,[]
4484,Go Cong Town-4842.jpeg,0.7974572330713272,106.65256222210868N,10.468152612413773E,[]
4489,Hiệp Hòa District-8463.jpeg,0.7971849665045738,106.01655132612508N,21.37936775065121E,[]
4490,Go Cong Town-650.jpeg,0.7967776581645012,106.65119220766648N,10.36035527138397E,[]
4493,Cao Lanh City-4097.jpeg,0.7966210320591927,105.64957253710186N,10.485045275156622E,[]
4496,Hiệp Hòa District-9040.jpeg,0.7964374274015427,106.00353233532584N,21.392842418280356E,[]
4500,Duy Tiên District-214.jpeg,0.7963234111666679,105.96193213530586N,20.57018990680859E,[]
4502,Cai Lậy Town-3351.jpeg,0.7962412461638451,106.14709211555929N,10.424842574851947E,[]
4503,Tây Ninh City-5173.jpeg,0.796066515147686,106.10588598493449N,11.400026244193837E,[]
4504,Long Hồ District-5109.jpeg,0.796054020524025,105.92220962059528N,10.217321242130064E,[]
4505,Hiệp Hòa District-6409.jpeg,0.7959386706352234,105.93554427226331N,21.345681081578324E,[]
4506,Go Cong Town-588.jpeg,0.7958609387278557,106.71010282867995N,10.357660337858226E,[]
4507,Go Cong Town-320.jpeg,0.795794241130352,106.69503266981602N,10.34957553728099E,[]
4511,Phu Ly City-4331.jpeg,0.7952934429049492,105.93007974191885N,20.59900828076658E,[]
4512,Duy Tiên District-3609.jpeg,0.7952324822545052,105.90865935762592N,20.64834297905743E,[]
4513,Go Cong Town-3306.jpeg,0.7952185608446598,106.62653194770735N,10.425033676001851E,['598.jpeg']
4516,Thanh Liêm District-4338.jpeg,0.7949735671281815,105.8945023062096N,20.461225079573314E,[]
4521,Cai Lậy Town-5915.jpeg,0.7947842702269554,106.15394254116356N,10.472003911552486E,[]
4524,Ninh Bình-1271.jpeg,0.7946593537926674,105.9888148571995N,20.246917342531432E,[]
4526,Binh Minh Town-2110.jpeg,0.794648066163063,105.87205813580505N,10.04233107359287E,[]
4527,Mỹ Hào District-2036.jpeg,0.7946298234164715,106.09930084455222N,20.935233477136E,[]
4530,Thanh Liêm District-3189.jpeg,0.7944116815924644,105.90456870432516N,20.44505547841839E,[]
4533,Châu Thành District-2907.jpeg,0.7943589314818382,106.26218609043362N,10.274523938696857E,[]
4534,Tây Ninh City-5396.jpeg,0.7943269163370132,106.10863482372925N,11.404068644482464E,[]
4537,Yên Mỹ District-3971.jpeg,0.7942254319787025,106.0608958532426N,20.921910878856515E,[]
4538,Tây Ninh City-5550.jpeg,0.7941906899213791,106.1251278564978N,11.406763578008213E,[]
4540,Hiệp Hòa District-6291.jpeg,0.794076532125473,105.90805973613166N,21.344333614815408E,[]
4541,Long Hồ District-6205.jpeg,0.794059582054615,106.01257980899764N,10.240228177098889E,[]
4544,Thanh Liêm District-96.jpeg,0.7939763888716698,105.92613955742995N,20.37229227322126E,[]
4546,Duy Tiên District-1316.jpeg,0.7938378751277924,105.93601564886697N,20.614656309984646E,[]
4548,Sa Đéc City-1840.jpeg,0.7930012494325638,105.74497130629103N,10.327354674249158E,[]
4549,Binh Minh Town-2921.jpeg,0.7928623929619789,105.8528998268538N,10.059848141510198E,[]
4556,Ninh Bình-2414.jpeg,0.7924441993236542,105.9557824405579N,20.28868881218162E,[]
4558,Cai Lậy Town-2745.jpeg,0.7922129184007645,106.13065109410903N,10.41271537398609E,[]
4566,Tây Ninh City-5103.jpeg,0.79171272367239,106.11413250131875N,11.398678777430964E,[]
4571,Long Hồ District-4044.jpeg,0.7914307937026024,105.95507150728706N,10.195761773924112E,[]
4573,Trà Vinh City-2757.jpeg,0.7914054691791534,106.32492539803008N,9.986345443214013E,[]
4575,Chau Doc City-983.jpeg,0.7913743257522583,105.11110668603992N,10.64727620556594E,[]
4578,Mỹ Tho-1402.jpeg,0.7912143878638744,106.36562412803286N,10.354312338719653E,[]
4580,Sa Đéc City-582.jpeg,0.7910668551921844,105.73264460440373N,10.284235737837246E,[]
4582,Duy Tiên District-5442.jpeg,0.7909218147397041,105.99072823134907N,20.676639781078556E,[]
4583,Long Hồ District-4714.jpeg,0.7908860594034195,106.00573358260351N,10.207888974789961E,[]
4584,Go Cong Town-1733.jpeg,0.7908550649881363,106.66489235208824N,10.38865207340429E,[]
4587,Mỹ Tho-3379.jpeg,0.7907838299870491,106.40671835331334N,10.387999007791462E,[]
4589,Vĩnh Long-388.jpeg,0.7906365618109703,105.9117252942271N,10.236870204011284E,[]
4590,Long Hồ District-2387.jpeg,0.7905938625335693,105.95644075256588N,10.174202305718163E,[]
4593,Châu Thành District-56.jpeg,0.790408305823803,106.22247079362242N,10.243532203150798E,[]
4595,Thanh Liêm District-3229.jpeg,0.7901275753974915,105.96209097927128N,20.44505547841839E,[]
4597,Tây Ninh City-1837.jpeg,0.7898910269141197,106.11963017890828N,11.343432640153088E,[]
4602,Vĩnh Long-1449.jpeg,0.7897259201854467,105.94321992491601N,10.255734738691492E,[]
4604,Duy Tiên District-5091.jpeg,0.7897148728370667,105.94033506327347N,20.669902447263993E,[]
4606,Trà Vinh City-2978.jpeg,0.7893940284848213,106.32629344792062N,9.99308277702837E,[]
4609,Bac Giang City-3241.jpeg,0.7892312705516815,106.19094610501479N,21.310344012792378E,[]
4610,Long Hồ District-589.jpeg,0.7892153114080429,106.00573358260351N,10.151295370749338E,[]
4612,Cai Lậy Town-386.jpeg,0.7890056222677231,106.12517075362561N,10.369596437574177E,[]
4618,Cai Lậy Town-3692.jpeg,0.788575105369091,106.14435194531758N,10.43157990866631E,[]
4619,Cai Lậy Town-5590.jpeg,0.7885330989956856,106.1881946691849N,10.465266577738122E,[]
4632,Binh Minh Town-2665.jpeg,0.7878985330462456,105.88711109283818N,10.053110807695843E,[]
4633,Long Hồ District-3008.jpeg,0.7878847792744637,105.8879784886247N,10.182287106295396E,[]
4636,Long Hồ District-4777.jpeg,0.7877172529697418,106.00162584676706N,10.209236441552832E,[]
4637,Duy Tiên District-423.jpeg,0.7875056713819504,105.96913115931666N,20.579622174148962E,[]
4640,Ninh Bình-1193.jpeg,0.7872920110821724,105.96152720866948N,20.24556987576853E,[]
4642,Duy Tiên District-2372.jpeg,0.7871710881590843,105.93601564886697N,20.630825911139574E,[]
4643,Chau Doc City-4237.jpeg,0.7871541203930974,105.14264557477303N,10.70252234284374E,[]
4644,Long Hồ District-7544.jpeg,0.7871167585253716,105.95370226200825N,10.27930471322218E,['546.jpeg']
4645,Long Xuyen City-688.jpeg,0.7870991453528404,105.4810526235882N,10.324627071086296E,[]
4651,Sa Đéc City-72.jpeg,0.7868899405002594,105.72168753605945N,10.26806613668278E,[]
4655,Trà Vinh City-404.jpeg,0.7865990474820137,106.30303659978111N,9.906844904204599E,[]
4656,Châu Thành District-1126.jpeg,0.7865926623344421,106.24027420253778N,10.261049271068135E,[]
4657,Long Hồ District-962.jpeg,0.7865725830197334,105.97150245063291N,10.156685237800826E,[]
4662,Tam Điệp-1843.jpeg,0.7863928936421871,105.93258240179902N,20.146644808974987E,[]
4664,Cai Lậy Town-5293.jpeg,0.7863779515028,106.17038356261381N,10.459876710686634E,[]
4666,Cai Lậy Town-6343.jpeg,0.786321833729744,106.09639896608768N,10.48278364565547E,[]
4668,Cai Lậy Town-2821.jpeg,0.7861558832228184,106.14298186019671N,10.414062840748963E,[]
4673,Cai Lậy Town-416.jpeg,0.7856533322483301,106.10598956193365N,10.370943904337045E,[]
4676,Cai Lậy Town-3452.jpeg,0.7853193581104279,106.18682458406407N,10.426190041614822E,[]
4678,Hiệp Hòa District-6996.jpeg,0.7852921634912491,105.95724259026198N,21.353765882155816E,[]
4680,Binh Minh Town-3521.jpeg,0.7851329296827316,105.85426827749315N,10.076017742664664E,[]
4681,Cai Lậy Town-5353.jpeg,0.7851198017597198,106.15531262628441N,10.461224177449507E,[]
4683,Binh Minh Town-2231.jpeg,0.7850786224007607,105.85153137621441N,10.045026007118615E,[]
4690,Long Hồ District-4047.jpeg,0.7846378311514854,105.95917924312353N,10.195761773924112E,[]
4691,Long Hồ District-3563.jpeg,0.7845898643136024,105.9057786772494N,10.189024440109755E,[]
4693,Cai Lậy Town-2361.jpeg,0.7844681618735194,106.18134424358063N,10.404630573408856E,[]
4696,Sa Đéc City-65.jpeg,0.784327819943428,105.7394927721189N,10.266718669919909E,[]
4698,Cai Lậy Town-6500.jpeg,0.7842190340161324,106.14435194531758N,10.486826045944085E,[]
4702,Duy Tiên District-130.jpeg,0.7838956490159035,105.98640881694259N,20.566147506519858E,[]
4703,Cai Lậy Town-4724.jpeg,0.7838400974869728,106.1881946691849N,10.449096976583652E,[]
4705,Go Cong Town-3308.jpeg,0.7838006690144539,106.62927197659172N,10.425033676001851E,[]
4707,Mỹ Hào District-3835.jpeg,0.7837779819965363,106.0877599348412N,20.97026761297173E,[]
4708,Thanh Liêm District-7175.jpeg,0.7837532833218575,105.98653794612336N,20.50299654922353E,[]
4709,Long Hồ District-6430.jpeg,0.7836391106247902,106.0112105637188N,10.249660444438993E,[]
4712,Duy Tiên District-3236.jpeg,0.7834509760141373,105.93745545366913N,20.642953112005777E,[]
4713,Mỹ Tho-3668.jpeg,0.7834103405475616,106.38891085569182N,10.393388874842957E,[]
4714,Long Hồ District-6543.jpeg,0.7834026664495468,105.99614886565175N,10.257745245016228E,['682.jpeg']
4715,Mỹ Hào District-1264.jpeg,0.7833903757855296,106.14257925596853N,20.919063875981042E,[]
4716,Long Hồ District-273.jpeg,0.7833813950419426,106.00710282788233N,10.145905503697852E,[]
4719,Go Cong Town-1354.jpeg,0.7833346575498581,106.68955261204736N,10.37787233930131E,[]
4720,Tây Ninh City-6385.jpeg,0.7832614183425903,106.15673950263752N,11.42428064592559E,[]
4728,Long Hồ District-4420.jpeg,0.7830404490232468,105.97697943174823N,10.202499107738472E,[]
4729,Yên Mỹ District-1366.jpeg,0.7829924151301384,105.98589514193941N,20.877444475680402E,[]
4732,Hiệp Hòa District-4920.jpeg,0.7829414829611778,106.0208909897248N,21.325469080134603E,[]
4737,Cai Lậy Town-4095.jpeg,0.7826882973313332,106.18682458406407N,10.43831724248067E,[]
4739,Cai Lậy Town-5849.jpeg,0.7825269103050232,106.15668271140524N,10.470656444789617E,[]
4740,Binh Minh Town-3174.jpeg,0.7825209125876427,105.85153137621441N,10.066585475324558E,[]
4746,Long Hồ District-510.jpeg,0.7819728925824165,106.02627226178588N,10.149947903986464E,[]
4747,Vĩnh Long-995.jpeg,0.7818874921649694,105.89255464945992N,10.24899740487713E,[]
4749,Thái Bình-2410.jpeg,0.781833115965128,106.35364564828656N,20.470239577563955E,[]
4754,Phu Ly City-3785.jpeg,0.7815880253911018,105.90130015169242N,20.577448812560007E,[]
4755,Hiệp Hòa District-7388.jpeg,0.7814865335822105,105.98617368092694N,21.359155749207478E,[]
4757,Duy Tiên District-2520.jpeg,0.781413160264492,106.01232530338144N,20.632173377902483E,[]
4758,Cai Lậy Town-5369.jpeg,0.7814029455184937,106.17723398821808N,10.461224177449507E,[]
4759,Mỹ Hào District-3394.jpeg,0.7813434284180403,106.0877599348412N,20.9567929453426E,[]
4763,Go Cong Town-1400.jpeg,0.7810998558998108,106.68133252539432N,10.379219806064183E,[]
4764,Duy Tiên District-5590.jpeg,0.7810507528483868,105.92881662485615N,20.68068218136729E,[]
4767,Binh Minh Town-3120.jpeg,0.7808139324188232,105.8460575736569N,10.065238008561684E,[]
4768,Bac Giang City-2287.jpeg,0.7806926425546408,106.18950014772867N,21.287437077822833E,[]
4771,Trà Vinh City-2168.jpeg,0.7804772146046162,106.3331336973734N,9.971523308822425E,[]
4776,Cai Lậy Town-233.jpeg,0.7802375201135874,106.12517075362561N,10.364206570522683E,[]
4780,Phu Ly City-3448.jpeg,0.7800393328070641,105.95598137312261N,20.56801654521964E,[]
4784,Hiệp Hòa District-5295.jpeg,0.7795706167817116,105.99051334452666N,21.33085894718627E,[]
4785,Duy Tiên District-1084.jpeg,0.7794284671545029,105.96193213530586N,20.60791897617009E,[]
