image,pred,lon,lat
172.jpeg,0.7786464,11794439.97175877,2424291.462906076
153.jpeg,0.77671534,11794974.499195866,2425841.928720858
186.jpeg,0.77369225,11826468.36015245,2426096.7323668534
775.jpeg,0.7640998,11819914.356894026,1163306.1273590352
198.jpeg,0.76248217,11821850.232253088,2426794.2375704986
477.jpeg,0.76184887,11699544.257653993,1190449.1348180822
764.jpeg,0.7557998,11812724.01339374,1170087.17368608
762.jpeg,0.7522374,11810311.199562935,1174747.3156173103
943.jpeg,0.7501259,11757662.864856113,1171521.022026732
240.jpeg,0.74887663,11806052.764002014,2382087.823612408
641.jpeg,0.74767876,11792194.155852702,2336765.657572993
962.jpeg,0.7471791,11809261.05847996,1270180.3254780138
409.jpeg,0.743554,11796978.051678777,2307584.1222629887
76.jpeg,0.73556536,11824631.9936735,1158681.3811474936
227.jpeg,0.7308802,11812000.22743876,2382195.35846467
120.jpeg,0.7305489,11787145.55561614,2294995.363161852
488.jpeg,0.72184026,11734744.898505034,1161180.0035315803
489.jpeg,0.7204442,11734746.315090748,1161177.500767662
433.jpeg,0.7199895,11836285.202377072,2324467.8846267355
801.jpeg,0.71537983,11833710.977496546,1165886.374649375
747.jpeg,0.7141225,11837706.377100969,1112002.5982716605
178.jpeg,0.708421,11795636.512060251,2427032.9962692102
668.jpeg,0.7019999,11797053.132070305,1147795.1948154103
971.jpeg,0.70141184,11811902.333914155,1266334.0036325736
