,image,pred,lon,lat
278,Go Cong Town-555.jpeg,0.96446335,10.400779274270102N,106.6758524676256E
279,Go Cong Town-966.jpeg,0.9644612,10.433118476579022N,106.68407255427864E
280,Go Cong Town-173.jpeg,0.96441597,10.360355271383954N,106.6922926409317E
281,Tam Điệp-623.jpeg,0.96439916,20.157424543078324N,105.87229503813346E
282,Chau Doc City-1104.jpeg,0.9643944,10.7065647431323N,105.09876538175307E
283,Long Hồ District-1234.jpeg,0.9643561,10.213278841841394N,105.95096377145056E
284,Long Xuyen City-1165.jpeg,0.9643405,10.412212410672934N,105.43310794375199E
285,Sa Đéc City-388.jpeg,0.96432954,10.316574940146145N,105.74908020691991E
286,Hiệp Hòa District-229.jpeg,0.9643118,21.259443208751826N,105.97749435372745E
287,Long Hồ District-1562.jpeg,0.96430856,10.242923110624565N,105.92631735643175E
288,Vĩnh Long-320.jpeg,0.9642081,10.251692338402854N,105.98566920975819E
289,Yên Mỹ District-1137.jpeg,0.96420425,20.955597547929486N,106.03060710444676E
290,Cao Lanh City-760.jpeg,0.9641978,10.462138340187751N,105.6276487312268E
291,Duy Tiên District-635.jpeg,0.9641915,20.632173377902586N,105.99936706016202E
292,Cao Lanh City-1077.jpeg,0.96417975,10.48908767544519N,105.63312968269555E
293,Vĩnh Long-395.jpeg,0.96416235,10.257082205454338N,105.95828257437636E
294,Bac Giang City-233.jpeg,0.9641503,21.259140275801677N,106.21118950702069E
295,Cao Lanh City-145.jpeg,0.9640963,10.419019403775858N,105.6440915856331E
296,Cao Lanh City-729.jpeg,0.9640857,10.45944340666201N,105.6276487312268E
297,Long Hồ District-1991.jpeg,0.96407384,10.286042047036446N,105.9810871675847E
299,Duy Tiên District-913.jpeg,0.96405745,20.648342979057535N,105.95905252570155E
300,Hoa Lư District-135.jpeg,0.9640376,20.200686707842156N,105.92485544577856E
301,Cao Lanh City-943.jpeg,0.96396196,10.478307941342212N,105.63587015842995E
302,Bến Tre City-828.jpeg,0.96392155,10.270449341857722N,106.35980061371586E
303,Long Hồ District-981.jpeg,0.96391654,10.194414307161201N,105.92631735643175E
304,Tây Ninh City-388.jpeg,0.96391296,11.336695306338685N,106.12237901770331E
305,Long Xuyen City-1188.jpeg,0.96390533,10.414907344198678N,105.42488885578005E
306,Yên Mỹ District-43.jpeg,0.9638906,20.847800206896345N,106.04791496090124E
308,Duy Tiên District-775.jpeg,0.9638576,20.640258178480057N,105.99072823134907E
309,Binh Minh Town-787.jpeg,0.96383005,10.066585475324505N,105.81868856086925E
310,Duy Tiên District-1044.jpeg,0.9638253,20.656427779635017N,105.91585838163671E
311,Châu Thành District-674.jpeg,0.96380204,10.273176471933965N,106.25396913247211E
312,Long Hồ District-762.jpeg,0.96378607,10.18093963953249N,106.0112105637188E
313,Mỹ Tho-605.jpeg,0.96377367,10.37182940663696N,106.34918643792035E
314,Go Cong Town-267.jpeg,0.9637531,10.371135005486924N,106.65393223655084E
315,Duy Tiên District-1192.jpeg,0.9637223,20.664512580212495N,105.9417748680756E
316,Trà Vinh City-107.jpeg,0.96367866,9.906844904204586N,106.32355734813949E
317,Chau Doc City-592.jpeg,0.96367013,10.67153060729762N,105.13716055064552E
318,Cao Lanh City-268.jpeg,0.9636644,10.427104204353089N,105.63312968269555E
319,Long Xuyen City-305.jpeg,0.9636496,10.33675427195213N,105.4413270317239E
320,Long Xuyen City-1051.jpeg,0.96363276,10.401432676569964N,105.41119037582685E
321,Long Hồ District-108.jpeg,0.9636306,10.148600437223585N,106.00573358260351E
322,Tam Điệp-672.jpeg,0.96362865,20.160119476604144N,105.87229503813346E
323,Hiệp Hòa District-1723.jpeg,0.96361727,21.351070948630156N,106.03246342599077E
324,Long Hồ District-179.jpeg,0.9635733,10.15399030427507N,105.90988641308587E
325,Long Hồ District-1255.jpeg,0.96353215,10.215973775367138N,105.91810188475881E
326,Châu Thành District-788.jpeg,0.96353155,10.275871405459705N,106.28957595030268E
327,Cai Lậy Town-985.jpeg,0.96349186,10.435622308954873N,106.17312373285552E
328,Go Cong Town-798.jpeg,0.9634912,10.422338742476047N,106.66763238097258E
329,Mỹ Tho-283.jpeg,0.9634614,10.350269938431016N,106.34370720788299E
330,Long Xuyen City-666.jpeg,0.9634571,10.369093474261044N,105.39749189587366E
331,Hiệp Hòa District-315.jpeg,0.9634013,21.26752800932932N,105.97460124466096E
332,Bac Giang City-785.jpeg,0.9633826,21.30764907926667N,106.16491887386432E
333,Duy Tiên District-441.jpeg,0.963252,20.62139364379928N,105.99072823134907E
334,Go Cong Town-73.jpeg,0.9632439,10.34957553728098N,106.66489235208823E
335,Châu Thành District-1138.jpeg,0.9632272,10.283956206036935N,106.35531161398983E
337,Duy Tiên District-333.jpeg,0.9631727,20.6133088432218N,106.01376510818362E
338,Long Hồ District-634.jpeg,0.9631701,10.175549772481006N,105.96739471479646E
339,Hiệp Hòa District-994.jpeg,0.9631698,21.313341879268485N,105.90227351799868E
340,Phu Ly City-541.jpeg,0.9631447,20.545109610250236N,105.89554423364706E
341,Hiệp Hòa District-2236.jpeg,0.96312314,21.391494951517664N,105.97170813559445E
343,Long Hồ District-283.jpeg,0.96301013,10.159380171326553N,105.92084037531647E
344,Sa Đéc City-306.jpeg,0.9629969,10.305795206043175N,105.7381231385757E
345,Phu Ly City-1042.jpeg,0.96299523,20.588228546663434N,105.9329577009412E
346,Cao Lanh City-1273.jpeg,0.9629227,10.505257276599652N,105.63861063416432E
347,Go Cong Town-311.jpeg,0.9629207,10.376524872538413N,106.6347520343604E
348,Long Hồ District-986.jpeg,0.9629152,10.194414307161201N,105.94000980922E
350,Mỹ Tho-939.jpeg,0.9627841,10.39608380836865N,106.33548836282696E
351,Duy Tiên District-1358.jpeg,0.96268576,20.67529231431579N,106.01376510818362E
352,Duy Tiên District-50.jpeg,0.96268356,20.570189906808604N,105.95905252570155E
353,Mỹ Hào District-931.jpeg,0.9626681,20.96353027915728N,106.09930084455222E
354,Long Xuyen City-255.jpeg,0.9626675,10.331364404900643N,105.47694307960224E
356,Ninh Bình-71.jpeg,0.96260923,20.217273073747467N,105.9945596253111E
358,Go Cong Town-455.jpeg,0.96258247,10.389999540167127N,106.68681258316299E
359,Go Cong Town-186.jpeg,0.96252793,10.363050204909696N,106.65393223655084E
360,Mỹ Tho-317.jpeg,0.962516,10.35296487195676N,106.32452990275222E
361,Go Cong Town-328.jpeg,0.96248907,10.376524872538413N,106.68133252539432E
362,Châu Thành District-746.jpeg,0.9624781,10.275871405459705N,106.17453853885011E
364,Long Xuyen City-636.jpeg,0.9624671,10.366398540735302N,105.4084506798362E
366,Thanh Liêm District-1014.jpeg,0.9624399,20.455835212521794N,105.96784320676586E
367,Hoa Lư District-877.jpeg,0.9624203,20.281534713616793N,105.97368752930801E
368,Yên Mỹ District-980.jpeg,0.96235543,20.920563412093717N,106.03060710444676E
369,Thanh Liêm District-287.jpeg,0.9623181,20.410021342582795N,105.93332984179821E
370,Long Xuyen City-1158.jpeg,0.96231484,10.412212410672934N,105.4139300718175E
371,Châu Thành District-320.jpeg,0.9623023,10.262396737830992N,106.24301318852424E
372,Tam Điệp-468.jpeg,0.96227926,20.146644808975044N,105.92971157495782E
373,Duy Tiên District-589.jpeg,0.9622791,20.629478444376755N,106.00512627937066E
374,Binh Minh Town-672.jpeg,0.9622054,10.053110807695798N,105.88163729028024E
375,Tam Điệp-862.jpeg,0.9622029,20.168204277181605N,105.94406570916391E
376,Duy Tiên District-593.jpeg,0.96218234,20.629478444376755N,106.01664471778795E
377,Cai Lậy Town-589.jpeg,0.9621569,10.405978040171693N,106.11283998753794E
378,Yên Mỹ District-573.jpeg,0.9621497,20.8909191433096N,106.05368424638608E
379,Cai Lậy Town-709.jpeg,0.9621419,10.414062840748924N,106.15394254116356E
380,Mỹ Tho-441.jpeg,0.9621219,10.361049672533989N,106.33548836282696E
381,Thái Bình-367.jpeg,0.96211296,20.450027576120366N,106.29755862870716E
382,Long Xuyen City-977.jpeg,0.9620628,10.39334787599273N,105.4413270317239E
383,Cao Lanh City-636.jpeg,0.9620597,10.451358606084778N,105.6440915856331E
384,Go Cong Town-479.jpeg,0.9620431,10.392694473692872N,106.68133252539432E
385,Long Hồ District-305.jpeg,0.9619819,10.159380171326553N,105.98656414869998E
386,Trà Vinh City-460.jpeg,0.96198136,9.963438508245146N,106.30714074945278E
387,Long Xuyen City-549.jpeg,0.9619715,10.35831374015807N,105.4413270317239E
388,Tam Điệp-747.jpeg,0.96194935,20.162814410129965N,105.93832405548146E
389,Bến Tre City-376.jpeg,0.9619489,10.235415206023072N,106.36253914363303E
392,Long Xuyen City-1132.jpeg,0.96184367,10.40951747714719N,105.4139300718175E
393,Hiệp Hòa District-984.jpeg,0.9617735,21.31064694574265N,106.00642544439235E
394,Bac Giang City-567.jpeg,0.96175843,21.286089611060007N,106.23721673817117E
395,Chau Doc City-935.jpeg,0.9617506,10.693090075503575N,105.12619050239051E
396,Châu Thành District-386.jpeg,0.9617098,10.265091671356737N,106.20466738470672E
397,Phu Ly City-875.jpeg,0.9616971,20.569364011982657N,105.93007974191856E
398,Cao Lanh City-1158.jpeg,0.96168464,10.49717247602242N,105.57283921653911E
399,Long Xuyen City-634.jpeg,0.96165156,10.366398540735302N,105.40297128785494E
400,Mỹ Hào District-584.jpeg,0.9616431,20.939275877424816N,106.14546448339627E
401,Long Hồ District-763.jpeg,0.96162593,10.18093963953249N,106.01394905427645E
402,Hiệp Hòa District-1414.jpeg,0.9616157,21.334901347475153N,106.01510477159182E
403,Cai Lậy Town-1461.jpeg,0.9616051,10.470656444789533N,106.15120237092184E
404,Cai Lậy Town-983.jpeg,0.9615988,10.435622308954873N,106.1676433923721E
405,Go Cong Town-619.jpeg,0.9615763,10.408864074847331N,106.62105188993868E
406,Long Hồ District-975.jpeg,0.96154875,10.19171937363546N,106.02216452594939E
407,Trà Vinh City-186.jpeg,0.961529,9.91762463830755N,106.31534904879615E
408,Cao Lanh City-1131.jpeg,0.9615268,10.494477542496677N,105.59202254667981E
409,Cao Lanh City-1161.jpeg,0.9615071,10.49717247602242N,105.58106064374226E
410,Duy Tiên District-624.jpeg,0.96142775,20.632173377902586N,105.96769135451449E
411,Thái Bình-192.jpeg,0.9614232,20.433857974965427N,106.38097009372268E
412,Binh Minh Town-851.jpeg,0.9614071,10.071975342375989N,105.85700517877159E
414,Hiệp Hòa District-1762.jpeg,0.9613884,21.353765882155987N,106.00642544439235E
415,Cao Lanh City-1293.jpeg,0.9613354,10.507952210125394N,105.63861063416432E
416,Thái Bình-205.jpeg,0.9613148,20.436552908491254N,106.3205686880218E
417,Long Hồ District-241.jpeg,0.96127295,10.156685237800811N,105.94548679033528E
418,Cao Lanh City-818.jpeg,0.96127284,10.467528207239239N,105.62216777975802E
419,Long Hồ District-990.jpeg,0.9612714,10.194414307161201N,105.95096377145056E
420,Long Hồ District-1818.jpeg,0.96123505,10.272567379407732N,106.02216452594939E
421,Phu Ly City-192.jpeg,0.9611212,20.520855208517812N,105.96749320921272E
422,Hiệp Hòa District-2202.jpeg,0.9610859,21.388800017991827N,105.95724259026198E
423,Vĩnh Long-30.jpeg,0.96108174,10.230132870196918N,105.91172529422727E
424,Tam Điệp-636.jpeg,0.9610768,20.157424543078324N,105.90961578706928E
425,Long Xuyen City-408.jpeg,0.9610677,10.344839072529355N,105.46598429563967E
426,Thái Bình-444.jpeg,0.96106446,20.455417443172013N,106.33494997509344E
427,Long Hồ District-2312.jpeg,0.9610503,10.312991382293871N,105.97287169591176E
428,Trà Vinh City-656.jpeg,0.9610438,9.982303042925338N,106.32902954770172E
429,Yên Mỹ District-1118.jpeg,0.961018,20.94212288030034N,106.0190685334771E
430,Yên Mỹ District-714.jpeg,0.96101207,20.90169887741291N,105.98445282056811E
431,Long Hồ District-1058.jpeg,0.96098644,10.199804174212684N,105.92905584698941E
434,Cai Lậy Town-991.jpeg,0.9609216,10.435622308954873N,106.18956475430575E
435,Hiệp Hòa District-1852.jpeg,0.96090966,21.359155749207655N,106.00063922625938E
436,Go Cong Town-398.jpeg,0.96090263,10.384609673115643N,106.66763238097258E
437,Cai Lậy Town-949.jpeg,0.9608805,10.432927375429129N,106.17312373285552E
438,Bến Tre City-721.jpeg,0.9608572,10.259669607754754N,106.35158502396442E
439,Mỹ Hào District-600.jpeg,0.96083903,20.941970810950647N,106.07044857027468E
441,Hoa Lư District-1102.jpeg,0.9608185,20.30039924829754N,105.95070772529417E
442,Sa Đéc City-419.jpeg,0.9608116,10.321964807197629N,105.72990533731752E
443,Go Cong Town-997.jpeg,0.9607699,10.435813410104764N,106.65941229431952E
444,Cao Lanh City-638.jpeg,0.9607699,10.451358606084778N,105.64957253710186E
446,Cai Lậy Town-133.jpeg,0.9607458,10.373638837862776N,106.12380066850477E
447,Binh Minh Town-539.jpeg,0.9607403,10.042331073592832N,105.88984799411644E
448,Cao Lanh City-226.jpeg,0.9606644,10.424409270827345N,105.63312968269555E
449,Duy Tiên District-249.jpeg,0.96065295,20.60522404264433N,105.9561729160972E
450,Long Xuyen City-610.jpeg,0.9606499,10.363703607209557N,105.43036824776134E
451,Yên Mỹ District-778.jpeg,0.9606445,20.90439381093874N,106.05368424638608E
452,Long Hồ District-336.jpeg,0.96064216,10.162075104852295N,105.91810188475881E
453,Cao Lanh City-635.jpeg,0.9606161,10.451358606084778N,105.64135110989872E
454,Tây Ninh City-43.jpeg,0.96060324,11.30166117050396N,106.12512785649807E
455,Ninh Bình-353.jpeg,0.9605888,20.24961227605732N,105.9945596253111E
456,Duy Tiên District-20.jpeg,0.9605457,20.564800039756957N,105.97057096411882E
457,Thanh Liêm District-499.jpeg,0.9605258,20.426190943737737N,105.94195818304013E
458,Yên Mỹ District-54.jpeg,0.9605205,20.85049514042217N,106.02772246170434E
459,Châu Thành District-679.jpeg,0.96048355,10.273176471933965N,106.26766406240692E
460,Châu Thành District-1521.jpeg,0.96045786,10.294735940139905N,106.23753521655031E
461,Vĩnh Long-44.jpeg,0.96043617,10.230132870196918N,105.98293054622E
463,Tam Điệp-686.jpeg,0.9604222,20.160119476604144N,105.91248661391052E
465,Long Hồ District-251.jpeg,0.9603913,10.156685237800811N,105.98930263925763E
466,Sa Đéc City-553.jpeg,0.9603233,10.343524275403572N,105.7381231385757E
467,Binh Minh Town-765.jpeg,0.96030784,10.063890541798765N,105.82689926470547E
468,Yên Mỹ District-129.jpeg,0.96030104,20.858579940999658N,106.06522281735575E
469,Thái Bình-684.jpeg,0.9602795,20.479671844904427N,106.33207371767911E
470,Long Xuyen City-1221.jpeg,0.9602583,10.417602277724423N,105.4468064237052E
471,Ninh Bình-294.jpeg,0.9602508,20.244222409005676N,105.9916872412553E
472,Bac Giang City-368.jpeg,0.96018225,21.27261494343084N,106.19094610501479E
473,Binh Minh Town-759.jpeg,0.96017814,10.063890541798765N,105.81047785703305E
474,Hoa Lư District-1071.jpeg,0.9601752,20.297704314771725N,105.94783524979243E
475,Thanh Liêm District-661.jpeg,0.9601577,20.436970677841025N,105.90744481807246E
476,Cai Lậy Town-1344.jpeg,0.9601577,10.462571644212304N,106.11832032802134E
477,Tam Điệp-1146.jpeg,0.9601457,20.18706881186235N,105.87803669181591E
478,Thanh Liêm District-199.jpeg,0.96013916,20.401936542005323N,105.9275776143036E
479,Duy Tiên District-359.jpeg,0.960129,20.61600377674763N,105.98496901214044E
480,Long Xuyen City-83.jpeg,0.9601211,10.315194803746184N,105.46598429563967E
481,Long Hồ District-649.jpeg,0.96009684,10.175549772481006N,106.00847207316117E
482,Binh Minh Town-68.jpeg,0.96007925,9.99921213718097N,105.86521588260781E
483,Duy Tiên District-291.jpeg,0.96007675,20.61061390969598N,105.9417748680756E
484,Mỹ Tho-774.jpeg,0.96007013,10.38260914073993N,106.3930202782193E
485,Cao Lanh City-822.jpeg,0.96004874,10.467528207239239N,105.63312968269555E
486,Phu Ly City-48.jpeg,0.9600438,20.50468560736287N,105.90993402876019E
487,Mỹ Hào District-693.jpeg,0.96002346,20.94736067800231N,106.09064516226894E
489,Thanh Liêm District-1848.jpeg,0.9599526,20.507038949512445N,105.93045372805089E
490,Tây Ninh City-801.jpeg,0.9599438,11.366339575121915N,106.17735579359876E
491,Cao Lanh City-880.jpeg,0.959852,10.472918074290726N,105.63312968269555E
492,Mỹ Tho-720.jpeg,0.9598499,10.379914207214187N,106.34918643792035E
493,Hung Yen City-207.jpeg,0.95982695,20.62869747445194N,106.09504522338432E
494,Vĩnh Long-90.jpeg,0.9598266,10.235522737248402N,105.95554391083817E
495,Binh Minh Town-963.jpeg,0.959818,10.085450010004697N,105.82963616598421E
496,Hiệp Hòa District-1625.jpeg,0.9598064,21.34568108157849N,106.02378409879131E
497,Sa Đéc City-131.jpeg,0.95980024,10.281540804311488N,105.76277654235021E
498,Cai Lậy Town-989.jpeg,0.9597439,10.435622308954873N,106.18408441382235E
499,Phu Ly City-405.jpeg,0.95973545,20.534329876146938N,105.9876389223711E
500,Cai Lậy Town-912.jpeg,0.9597282,10.430232441903382N,106.1676433923721E
501,Cao Lanh City-935.jpeg,0.95971435,10.478307941342212N,105.61394635255486E
502,Cao Lanh City-584.jpeg,0.95969206,10.448663672559034N,105.59750349814857E
503,Go Cong Town-220.jpeg,0.95967615,10.365745138435436N,106.67037240985691E
504,Hiệp Hòa District-1812.jpeg,0.95967317,21.356460815681825N,106.01510477159182E
505,Trà Vinh City-200.jpeg,0.95967144,9.91762463830755N,106.35365444573178E
506,Phu Ly City-535.jpeg,0.9596605,20.545109610250236N,105.8782764795113E
507,Mỹ Tho-324.jpeg,0.95963913,10.35296487195676N,106.34370720788299E
508,Thanh Liêm District-153.jpeg,0.9595623,20.39654667495368N,105.92182538680898E
509,Hung Yen City-108.jpeg,0.95953643,20.62061267387446N,106.0835246235895E
510,Hoa Lư District-19.jpeg,0.9595092,20.181822173161407N,105.95070772529417E
511,Long Hồ District-1173.jpeg,0.95948404,10.207888974789913N,105.96191773368116E
512,Hiệp Hòa District-706.jpeg,0.9594622,21.29447734458765N,105.963028808395E
513,Hiệp Hòa District-1859.jpeg,0.9594539,21.359155749207655N,106.0208909897248E
514,Bac Giang City-805.jpeg,0.9594528,21.310344012792505N,106.16491887386432E
516,Long Xuyen City-405.jpeg,0.9594235,10.344839072529355N,105.45776520766776E
517,Long Xuyen City-1082.jpeg,0.959421,10.404127610095701N,105.42214915978941E
519,Long Hồ District-541.jpeg,0.9593899,10.170159905429522N,106.02490301650705E
520,Cai Lậy Town-1027.jpeg,0.95938396,10.438317242480615N,106.17860407333892E
521,Hung Yen City-237.jpeg,0.95938313,20.63139240797777N,106.0864047735382E
522,Trà Vinh City-146.jpeg,0.959368,9.912234771256069N,106.31534904879615E
523,Ninh Bình-236.jpeg,0.95934296,20.238832541954036N,105.9916872412553E
524,Mỹ Hào District-542.jpeg,0.95933694,20.936580943898992N,106.14546448339627E
525,Sa Đéc City-16.jpeg,0.959313,10.268066136682775N,105.72168753605936E
526,Tam Điệp-720.jpeg,0.9593127,20.162814410129965N,105.86081173076859E
527,Hiệp Hòa District-673.jpeg,0.95931095,21.291782411061817N,105.98328057186043E
528,Mỹ Tho-654.jpeg,0.9592859,10.374524340162703N,106.37658258810718E
529,Châu Thành District-1529.jpeg,0.9592857,10.294735940139905N,106.25944710444604E
530,Tam Điệp-1050.jpeg,0.9592799,20.178984011284886N,105.90674496022807E
531,Duy Tiên District-227.jpeg,0.959279,20.602529109118507N,105.95905252570155E
532,Duy Tiên District-331.jpeg,0.95925105,20.6133088432218N,105.98496901214044E
533,Cao Lanh City-409.jpeg,0.9592508,10.435189004930317N,105.66601539150818E
534,Thái Bình-151.jpeg,0.9592293,20.431163041439603N,106.34933126216508E
535,Cai Lậy Town-1245.jpeg,0.95921516,10.454486843635076N,106.1375015197133E
536,Long Hồ District-2297.jpeg,0.959209,10.31029644876813N,105.99751811093057E
537,Tây Ninh City-442.jpeg,0.9592089,11.342085173390178N,106.1031371461399E
538,Trà Vinh City-114.jpeg,0.9591944,9.906844904204586N,106.34271004660732E
539,Cai Lậy Town-1625.jpeg,0.95917434,10.486826045943998N,106.14024168995502E
540,Hung Yen City-605.jpeg,0.95915186,20.674511344390982N,106.04896282420499E
541,Long Xuyen City-1164.jpeg,0.9591511,10.412212410672934N,105.43036824776134E
542,Bac Giang City-428.jpeg,0.9591511,21.278004810482507N,106.1678107884366E
543,Long Xuyen City-1219.jpeg,0.95913553,10.417602277724423N,105.4413270317239E
544,Cao Lanh City-758.jpeg,0.95911974,10.462138340187751N,105.62216777975802E
545,Long Xuyen City-1246.jpeg,0.95911074,10.420297211250164N,105.4468064237052E
546,Long Xuyen City-936.jpeg,0.95910627,10.390652942466986N,105.41119037582685E
547,Yên Mỹ District-1101.jpeg,0.9590921,20.936733013248684N,106.02483781896191E
548,Hiệp Hòa District-2257.jpeg,0.9590885,21.3941898850435N,105.95724259026198E
549,Binh Minh Town-671.jpeg,0.9590419,10.053110807695798N,105.87890038900149E
550,Phu Ly City-754.jpeg,0.9589451,20.55858427787936N,105.9761270862806E
551,Go Cong Town-1130.jpeg,0.9589439,10.449288077733481N,106.6457121498978E
552,Thái Bình-277.jpeg,0.9589408,20.441942775542895N,106.33207371767911E
553,Go Cong Town-219.jpeg,0.9589331,10.365745138435436N,106.66763238097258E
554,Vĩnh Long-537.jpeg,0.9589122,10.267861939557308N,105.91720262130363E
555,Long Xuyen City-692.jpeg,0.95890945,10.371788407786786N,105.37831402393917E
556,Long Hồ District-1458.jpeg,0.9589068,10.232143376521595N,105.91810188475881E
557,Phu Ly City-505.jpeg,0.95884675,20.54241467672441N,105.90417811071494E
558,Long Hồ District-1402.jpeg,0.95883745,10.22675350947011N,105.9701332053541E
559,Go Cong Town-679.jpeg,0.95881563,10.414253941898817N,106.62379191882302E
560,Duy Tiên District-495.jpeg,0.95880216,20.624088577325107N,106.01376510818362E
561,Thái Bình-728.jpeg,0.9587882,20.48506171195607N,106.33207371767911E
562,Long Xuyen City-1322.jpeg,0.95877457,10.431076945353137N,105.4139300718175E
563,Yên Mỹ District-612.jpeg,0.9587649,20.893614076835426N,106.04214567541642E
564,Cao Lanh City-1072.jpeg,0.9587418,10.48908767544519N,105.61942730402363E
565,Long Xuyen City-1112.jpeg,0.95873725,10.406822543621448N,105.43310794375199E
566,Binh Minh Town-1072.jpeg,0.9587167,10.096229744107665N,105.85974208005031E
567,Long Hồ District-1126.jpeg,0.9586792,10.20519404126417N,105.92631735643175E
568,Yên Mỹ District-750.jpeg,0.9586699,20.90439381093874N,105.97291424959843E
569,Phu Ly City-931.jpeg,0.95856076,20.57475387903431N,105.93583565996381E
570,Hoa Lư District-1041.jpeg,0.9585278,20.2950093812459N,105.95070772529417E
571,Yên Mỹ District-170.jpeg,0.9585023,20.863969808051312N,106.03349174718917E
572,Bến Tre City-220.jpeg,0.95848864,10.221940538394358N,106.36527767355018E
573,Hoa Lư District-1208.jpeg,0.95848787,20.311178982400836N,105.94783524979243E
574,Binh Minh Town-519.jpeg,0.95847327,10.042331073592832N,105.83510996854169E
575,Ninh Bình-322.jpeg,0.9584556,20.2469173425315N,105.9888148571995E
576,Mỹ Hào District-330.jpeg,0.95844746,20.92041134274402N,106.13103834625751E
577,Bac Giang City-358.jpeg,0.95843333,21.27261494343084N,106.16202695929205E
578,Ninh Bình-63.jpeg,0.9583615,20.217273073747467N,105.97158055286475E
579,Yên Mỹ District-1068.jpeg,0.9583401,20.931343146197026N,106.02195317621951E
580,Bac Giang City-587.jpeg,0.9583377,21.28878454458584N,106.19672993415932E
581,Hiệp Hòa District-1034.jpeg,0.95832664,21.313341879268485N,106.01799788065833E
582,Cao Lanh City-560.jpeg,0.95832545,10.44596873903329N,105.63038920696117E
583,Tam Điệp-537.jpeg,0.95830554,20.15203467602668N,105.89239082602198E
584,Cao Lanh City-674.jpeg,0.9582878,10.454053539610522N,105.65231301283626E
585,Trà Vinh City-320.jpeg,0.9582824,9.941879040039218N,106.32355734813949E
586,Bến Tre City-635.jpeg,0.95826954,10.251584807177524N,106.4036170923903E
587,Bac Giang City-482.jpeg,0.9582435,21.280699744008338N,106.21118950702069E
588,Thanh Liêm District-178.jpeg,0.9582201,20.399241608479503N,105.93908206929281E
589,Trà Vinh City-225.jpeg,0.9582173,9.923014505359031N,106.31261294901502E
591,Hiệp Hòa District-1030.jpeg,0.958207,21.313341879268485N,106.00642544439235E
592,Long Hồ District-1152.jpeg,0.9581974,10.20519404126417N,105.99751811093057E
593,Mỹ Tho-191.jpeg,0.9581973,10.34218513785379N,106.40123912327536E
594,Trà Vinh City-239.jpeg,0.9581252,9.923014505359031N,106.35091834595066E
595,Vĩnh Long-152.jpeg,0.95811933,10.240912604299886N,105.95828257437636E
596,Vĩnh Long-315.jpeg,0.95811576,10.251692338402854N,105.97197589206726E
597,Tây Ninh City-128.jpeg,0.9581129,11.312440904606953N,106.10588598493464E
598,Hiệp Hòa District-1095.jpeg,0.95808107,21.31873174632015N,105.93120460866358E
599,Cao Lanh City-663.jpeg,0.9580792,10.454053539610522N,105.62216777975802E
600,Binh Minh Town-808.jpeg,0.95807046,10.069280408850245N,105.80774095575431E
602,Bac Giang City-101.jpeg,0.957994,21.245665608172512N,106.18805419044251E
603,Sa Đéc City-142.jpeg,0.9579257,10.284235737837234N,105.73538387148965E
604,Vĩnh Long-266.jpeg,0.95786095,10.248997404877116N,105.95006658376181E
605,Trà Vinh City-430.jpeg,0.9578561,9.958048641193665N,106.34818224616954E
606,Hung Yen City-696.jpeg,0.95785284,20.685291078494277N,106.06624372389724E
607,Mỹ Tho-320.jpeg,0.9578274,10.35296487195676N,106.33274874780828E
608,Trà Vinh City-407.jpeg,0.9578243,9.955353707667923N,106.34544614638844E
