image,pred,lon,lat,found_Anditi
Tam Điệp-1374.jpeg,0.0311906605493277,105.90818037364869N,20.138560008397537E,[]
Long Xuyen City-3647.jpeg,0.0311885974369943,105.37557432794853N,10.389305475704175E,[]
Châu Thành District-9794.jpeg,0.0311840488575398,106.28546747132293N,10.321685275397387E,[]
Thanh Liêm District-5459.jpeg,0.031183072598651,105.87724562372574N,20.47739468072824E,[]
Hiệp Hòa District-2076.jpeg,0.0311826604884117,106.0078719989256N,21.281002676958412E,[]
Hung Yen City-1769.jpeg,0.0311816337052732,106.04464259928191N,20.652951876184307E,[]
Long Xuyen City-3711.jpeg,0.0311785202939063,105.37968387193449N,10.390652942467048E,[]
Hoa Lư District-1344.jpeg,0.031176877208054,105.92054673252596N,20.21820377575993E,[]
Hoa Lư District-5101.jpeg,0.0311762494966387,105.91767425702426N,20.32061124974102E,[]
Hoa Lư District-4950.jpeg,0.0311744490172714,105.91767425702426N,20.315221382689376E,[]
Hoa Lư District-3698.jpeg,0.0311731395777314,105.89325821525952N,20.286924580668288E,[]
Yên Mỹ District-526.jpeg,0.0311692557297647,106.02916478307586N,20.859927407762545E,[]
Tam Điệp-3680.jpeg,0.0311671090312302,105.8751658649747N,20.17224667747024E,[]
Hoa Lư District-2844.jpeg,0.0311654657125473,105.91623801927338N,20.262670178935924E,[]
Tam Điệp-3172.jpeg,0.0311628731433302,105.9483719494257N,20.165509343655707E,[]
Hoa Lư District-4694.jpeg,0.0311625082977116,105.96363386505196N,20.307136582111923E,[]
Tam Điệp-542.jpeg,0.0311532742343843,105.95267818968753N,20.122390407242634E,[]
Thanh Liêm District-342.jpeg,0.0311423370148986,105.90025453370419N,20.38576694085036E,[]
Long Xuyen City-5159.jpeg,0.0311404410749673,105.40708083184089N,10.427034545064602E,[]
Duy Tiên District-3001.jpeg,0.0311396182514727,106.02528354660092N,20.638910711717042E,[]
Binh Minh Town-1263.jpeg,0.0311393334995955,105.83921532046N,10.024814005675537E,[]
Hoa Lư District-2698.jpeg,0.0311190620996058,105.91623801927338N,20.25728031188429E,[]
Phu Ly City-3635.jpeg,0.0311109949834644,105.91712892631695N,20.573406412271282E,[]
Phu Ly City-3076.jpeg,0.0311094494536519,105.89554423364714N,20.561279211405086E,[]
Yên Mỹ District-3744.jpeg,0.031108271330595,106.0075299625076N,20.917868478567776E,[]
Tam Điệp-3615.jpeg,0.0311054298654198,105.93401781521962N,20.17089921070733E,[]
Hoa Lư District-4138.jpeg,0.0311032701283693,105.91767425702426N,20.295009381245738E,[]
Hoa Lư District-1464.jpeg,0.0311023262329399,105.92629168352944N,20.22089870928575E,[]
Mỹ Hào District-44.jpeg,0.0311009606812149,106.10507129940774N,20.87998733985658E,[]
Hoa Lư District-4488.jpeg,0.031088066054508,105.89900316626299N,20.303094181823194E,[]
Hoa Lư District-4923.jpeg,0.0310875107534229,105.94209029878895N,20.31387391592647E,[]
Hoa Lư District-5142.jpeg,0.0310846392530947,105.94209029878895N,20.32195871650393E,[]
Hiệp Hòa District-8018.jpeg,0.0310823544859886,105.97749435372745N,21.369935483310798E,[]
Phu Ly City-3640.jpeg,0.0310822210740298,105.92432382387354N,20.573406412271282E,[]
Long Xuyen City-5027.jpeg,0.0310802932363003,105.4084506798362N,10.422992144775987E,[]
Sa Đéc City-2961.jpeg,0.0310802308376878,105.72853570377463N,10.377210944475438E,[]
Thanh Liêm District-404.jpeg,0.0310769351199269,105.91175898869342N,20.38846187437618E,[]
Thanh Liêm District-7623.jpeg,0.031073014717549,105.91894927306168N,20.512428816563894E,[]
Binh Minh Town-3361.jpeg,0.0310700761619955,105.83647841918126N,10.071975342376048E,[]
Hoa Lư District-4252.jpeg,0.0310646649450063,105.89900316626299N,20.297704314771565E,[]
Chau Doc City-3372.jpeg,0.0310639429371804,105.13030427048616N,10.687700208452133E,[]
Binh Minh Town-2219.jpeg,0.0310629974119365,105.83510996854186N,10.045026007118615E,[]
Sa Đéc City-2608.jpeg,0.0310574336908757,105.7353838714898N,10.359693876558092E,[]
Yên Mỹ District-3521.jpeg,0.0310546739492565,105.9743565709697N,20.91382607827904E,[]
Mỹ Hào District-2809.jpeg,0.0310532902367413,106.12238266397425N,20.947360678002212E,[]
Thanh Liêm District-3571.jpeg,0.0310480156913399,105.8945023062096N,20.450445345470033E,[]
Duy Tiên District-4944.jpeg,0.0310384875629097,105.97776998812962N,20.66720751373818E,[]
Thanh Liêm District-3953.jpeg,0.0310359955765306,105.88299785122038N,20.455835212521666E,[]
Hoa Lư District-3859.jpeg,0.0310315929818898,105.91192930602078N,20.2896195141941E,[]
Phu Ly City-2593.jpeg,0.0310305545572191,105.94734749605469N,20.55184694406471E,[]
Mỹ Hào District-399.jpeg,0.031018785899505,106.09641561712445N,20.897504407774438E,[]
Binh Minh Town-63.jpeg,0.0310021671466529,105.87068968516567N,9.991127336603748E,[]
Hoa Lư District-4323.jpeg,0.0309994528070092,105.91336554377165N,20.299051781534466E,[]
Binh Minh Town-2354.jpeg,0.0309948923531919,105.83237306726312N,10.047720940644355E,[]
Duy Tiên District-1515.jpeg,0.0309936834964901,105.91297877203239N,20.618698710273378E,[]
Binh Minh Town-4447.jpeg,0.030988099053502,105.79679335063939N,10.10566201144784E,[]
Hoa Lư District-4416.jpeg,0.030987421516329,105.96076138955021N,20.30039924829738E,[]
Phu Ly City-4314.jpeg,0.0309857793617993,105.92720178289618N,20.59766081400367E,[]
Tam Điệp-3828.jpeg,0.0309798696544021,105.94263029574329N,20.173594144233146E,[]
Tam Điệp-1646.jpeg,0.0309794303029775,105.86942421129227N,20.14394987544917E,[]
Bac Giang City-404.jpeg,0.0309768619481474,106.17359461758113N,21.245665608172477E,[]
Yên Mỹ District-1790.jpeg,0.030976727604866,105.99454907016673N,20.884181809494965E,[]
Phu Ly City-2795.jpeg,0.0309705482795834,105.91712892631695N,20.55588934435344E,[]
Duy Tiên District-4430.jpeg,0.0309664823580533,105.99792725535985N,20.65912271316071E,[]
Thanh Liêm District-643.jpeg,0.0309655764140188,105.93476789867186N,20.39789414171655E,[]
Cai Lậy Town-4315.jpeg,0.0309629756957292,106.16079296676783N,10.442359642769288E,[]
Yên Mỹ District-493.jpeg,0.030961946118623,106.05079960364408N,20.858579940999633E,[]
Binh Minh Town-3298.jpeg,0.0309551765676587,105.81732011023N,10.070627875613173E,[]
Hoa Lư District-5191.jpeg,0.0309524287004023,105.93203663453288N,20.326001116792654E,[]
Thanh Liêm District-6710.jpeg,0.0309522338211536,105.89162619246228N,20.496259215408976E,[]
Thanh Liêm District-5461.jpeg,0.0309508696664124,105.88012173747305N,20.47739468072824E,[]
Binh Minh Town-2004.jpeg,0.0309503020253032,105.81868856086938N,10.040983606829998E,[]
Thanh Liêm District-5552.jpeg,0.0309495935216546,105.8729314531048N,20.478742147491147E,[]
Hoa Lư District-4999.jpeg,0.0309401098638772,105.92772792128032N,20.316568849452285E,[]
Tam Điệp-3356.jpeg,0.0309379592072218,105.88664917233955N,20.16820427718152E,[]
Tam Điệp-4723.jpeg,0.0309338101651519,105.9239699212754N,20.189763745388053E,[]
Binh Minh Town-3458.jpeg,0.0309304657857865,105.83510996854186N,10.074670275901788E,[]
Hoa Lư District-3276.jpeg,0.0309239560738205,105.9061843550173N,20.277492313327922E,[]
Hoa Lư District-1294.jpeg,0.0309203348588198,105.92485544577856N,20.216856308997016E,[]
Tam Điệp-2811.jpeg,0.0309179332107305,105.89956789312502N,20.16146694336698E,[]
Duy Tiên District-1692.jpeg,0.0309158351738005,105.91009916242808N,20.621393643799195E,[]
Tam Điệp-3840.jpeg,0.0309106265194714,105.82062015499154N,20.174941610996054E,[]
Binh Minh Town-4377.jpeg,0.0309085063636302,105.80363560383624N,10.101619611159222E,[]
Thái Bình-497.jpeg,0.0309041664004325,106.36371254923672N,20.42846810791374E,[]
Ninh Bình-1052.jpeg,0.0309022008441388,106.01466631370164N,20.241527475479803E,[]
Tam Điệp-4372.jpeg,0.030899932840839,105.92971157495782N,20.181678944810603E,[]
Phu Ly City-3529.jpeg,0.0308870570734143,105.91856790582827N,20.57071147874546E,[]
Hung Yen City-3074.jpeg,0.0308845206163823,106.03312199948711N,20.696070812597466E,[]
Duy Tiên District-4860.jpeg,0.0308734937570989,105.97345057372313N,20.66586004697526E,[]
Bac Giang City-909.jpeg,0.0308720683678984,106.19094610501479N,21.259140275801617E,[]
Phu Ly City-3634.jpeg,0.0308712099213153,105.91568994680563N,20.573406412271282E,[]
Hoa Lư District-4412.jpeg,0.0308680648449808,105.95501643854675N,20.30039924829738E,[]
Tam Điệp-5019.jpeg,0.0308673579711467,105.89095541260134N,20.20323841301714E,[]
Tam Điệp-2605.jpeg,0.0308671460952609,105.89239082602198N,20.158772009841154E,[]
Hiệp Hòa District-4563.jpeg,0.0308587963227182,105.90227351799868N,21.321426679845857E,[]
Yên Mỹ District-3228.jpeg,0.0308587155304849,105.97002960685604N,20.90843621122739E,[]
Hoa Lư District-2553.jpeg,0.0308558058459311,105.94639901204157N,20.251890444832654E,[]
Hoa Lư District-237.jpeg,0.0308549695182591,105.95214396304503N,20.192601907264667E,[]
Hoa Lư District-4282.jpeg,0.0308508551679551,105.94209029878895N,20.297704314771565E,[]
Tam Điệp-197.jpeg,0.0308422960806638,105.95841984336998N,20.114305606665184E,[]
Tam Điệp-4107.jpeg,0.0308418301865458,105.93688864206084N,20.177636544521878E,[]
Duy Tiên District-3114.jpeg,0.030837369384244,105.90433994321943N,20.641605645242862E,[]
Long Xuyen City-2913.jpeg,0.030834833625704,105.37694417594385N,10.374483341312578E,[]
Tam Điệp-4776.jpeg,0.0308340447954833,105.88951999918079N,20.192458678913876E,[]
Hoa Lư District-3520.jpeg,0.0308267842046916,105.92054673252596N,20.28288218037956E,[]
Thanh Liêm District-868.jpeg,0.0308266011998057,105.89162619246228N,20.404631475531097E,[]
Hoa Lư District-34.jpeg,0.0308250833768397,105.94352653653984N,20.177779772872675E,[]
Ninh Bình-1243.jpeg,0.0308080157265067,105.94860148041842N,20.246917342531432E,[]
Binh Minh Town-3461.jpeg,0.030807452276349,105.83921532046N,10.074670275901788E,[]
Duy Tiên District-1603.jpeg,0.0307976426556706,105.91297877203239N,20.62004617703629E,[]
Phu Ly City-3267.jpeg,0.0307922973297536,105.96605422970185N,20.56397414493091E,[]
Tam Điệp-2606.jpeg,0.0307909313123673,105.8938262394426N,20.158772009841154E,[]
Hoa Lư District-5165.jpeg,0.0307895347941666,105.94209029878895N,20.323306183266826E,[]
Go Cong Town-3837.jpeg,0.0307895236182957,106.58543151444218N,10.434465943341957E,[]
Bac Giang City-1569.jpeg,0.0307857498992234,106.23866269545731N,21.273962410193683E,[]
Tam Điệp-286.jpeg,0.0307844723574817,105.95411360310817N,20.117000540191E,[]
Long Xuyen City-3413.jpeg,0.0307825484778732,105.4084506798362N,10.383915608652682E,[]
Yên Mỹ District-642.jpeg,0.0307780373841524,106.05656888912895N,20.862622341288365E,[]
Hoa Lư District-3583.jpeg,0.0307741737924516,105.92198297027683N,20.284229647142467E,[]
Hoa Lư District-294.jpeg,0.0307731733191758,105.96650634055369N,20.193949374027575E,[]
Thanh Liêm District-3000.jpeg,0.0307707455940544,105.90456870432516N,20.442360544892573E,[]
Hoa Lư District-217.jpeg,0.0307614379562437,105.92341920802768N,20.192601907264667E,[]
Mỹ Hào District-3147.jpeg,0.0307613043114542,106.10218607197996N,20.952750545053863E,[]
Hoa Lư District-1659.jpeg,0.0307600633241236,105.94209029878895N,20.224941109574477E,[]
Châu Thành District-1964.jpeg,0.0307598926592618,106.26081659744013N,10.267786604882494E,[]
Chau Doc City-2844.jpeg,0.0307531033176928,105.13441803858176N,10.679615407874897E,[]
Duy Tiên District-5456.jpeg,0.0307482234202325,106.01088549857933N,20.676639781078556E,[]
Tam Điệp-4082.jpeg,0.0307470152620226,105.89956789312502N,20.177636544521878E,[]
Thái Bình-2913.jpeg,0.0307423986960202,106.3766557076012N,20.483714245193053E,[]
Yên Mỹ District-2614.jpeg,0.0307394152041524,105.97868353508333N,20.897656477124087E,[]
Tam Điệp-3512.jpeg,0.030733440304175,105.9469365360051N,20.16955174394442E,[]
Trà Vinh City-3383.jpeg,0.030732212588191,106.30987684923393N,10.009252378182827E,[]
Duy Tiên District-1681.jpeg,0.030729558551684,106.0324825706117N,20.62004617703629E,[]
Duy Tiên District-5326.jpeg,0.0307264861185103,106.00944569377715N,20.67394484755273E,[]
Tam Điệp-3724.jpeg,0.0307227247394621,105.93832405548146N,20.17224667747024E,[]
Thanh Liêm District-226.jpeg,0.0307190623134374,105.91175898869342N,20.37902960703581E,[]
Mỹ Hào District-2030.jpeg,0.030716587556526,106.09064516226894N,20.935233477136E,[]
Thanh Liêm District-705.jpeg,0.0307149868458509,105.88443590809402N,20.40058907524236E,[]
Hoa Lư District-3640.jpeg,0.0307110792491585,105.90905683051905N,20.285577113905376E,[]
Hoa Lư District-33.jpeg,0.0307080342900007,105.94209029878895N,20.177779772872675E,[]
Thanh Liêm District-393.jpeg,0.0307076969183981,105.89594036308324N,20.38846187437618E,[]
Tam Điệp-1166.jpeg,0.0307071022689342,105.91535744075173N,20.134517608108812E,[]
Hiệp Hòa District-8886.jpeg,0.0306976502761244,106.01221166252535N,21.388800017991613E,[]
Long Xuyen City-3516.jpeg,0.030691388528794,105.36461554398596N,10.38661054217843E,[]
Tam Điệp-4976.jpeg,0.0306882986333221,105.89813247970444N,20.200543479491323E,[]
Yên Mỹ District-3214.jpeg,0.0306851912755519,106.05656888912895N,20.907088744464478E,[]
Tam Điệp-3832.jpeg,0.0306830392219126,105.9483719494257N,20.173594144233146E,[]
Yên Mỹ District-2850.jpeg,0.0306792014744132,105.9743565709697N,20.901698877412823E,[]
Hoa Lư District-4638.jpeg,0.0306770554743707,105.95788891404847N,20.30578911534901E,[]
Hoa Lư District-4564.jpeg,0.0306691650766879,105.92916415903117N,20.30444164858611E,[]
Tam Điệp-4518.jpeg,0.0306673829909414,105.93401781521962N,20.184373878336416E,[]
Hoa Lư District-313.jpeg,0.0306654954329133,105.92054673252596N,20.195296840790487E,[]
Long Xuyen City-142.jpeg,0.0306556441355496,105.4742033836116N,10.3098049366947E,[]
Hoa Lư District-5028.jpeg,0.0306541055906564,105.91192930602078N,20.3179163162152E,[]
Hiệp Hòa District-9311.jpeg,0.0306524026673287,105.9413304903963N,21.400927218857852E,[]
Bến Tre City-2476.jpeg,0.0306500706356018,106.36253914363279N,10.251584807177563E,[]
Hiệp Hòa District-7775.jpeg,0.030642598401755,105.94567015399605N,21.365893083022055E,[]
Hoa Lư District-4443.jpeg,0.0306382058188319,105.91623801927338N,20.301746715060293E,[]
Mỹ Hào District-2667.jpeg,0.0306287109851837,106.04159629599714N,20.9460132112393E,[]
Hoa Lư District-4259.jpeg,0.0306237735785543,105.90905683051905N,20.297704314771565E,[]
Hoa Lư District-3381.jpeg,0.0306236995384097,105.89613069076125N,20.280187246853743E,[]
Duy Tiên District-4767.jpeg,0.0306160761974751,105.96625154971235N,20.66451258021235E,[]
Tam Điệp-2704.jpeg,0.0306157178711146,105.89239082602198N,20.16011947660407E,[]
Yên Mỹ District-257.jpeg,0.0306142845656722,106.01906853347737N,20.85184260718507E,[]
Bac Giang City-2152.jpeg,0.0306140633765608,106.21118950702068N,21.284742144297002E,[]
Thanh Liêm District-269.jpeg,0.0306087327189743,105.90169259057785N,20.38172454056163E,[]
Hoa Lư District-154.jpeg,0.0306083429604768,105.95214396304503N,20.188559506975942E,[]
Thanh Liêm District-6621.jpeg,0.0306076970882713,105.8815597943467N,20.494911748646064E,[]
Hoa Lư District-4924.jpeg,0.0306064803153276,105.94352653653984N,20.31387391592647E,[]
Mỹ Hào District-3825.jpeg,0.0306064556352794,106.07333379770245N,20.97026761297173E,[]
Hiệp Hòa District-5572.jpeg,0.0306055459659546,105.93988393586307N,21.334901347475004E,[]
Tam Điệp-2206.jpeg,0.0305996157694607,105.85937631734801N,20.15338214278953E,[]
Tam Điệp-4113.jpeg,0.0305970862973481,105.9469365360051N,20.177636544521878E,[]
Hoa Lư District-252.jpeg,0.0305936348158866,105.97799624256061N,20.192601907264667E,[]
Duy Tiên District-1950.jpeg,0.0305829173885285,106.01664471778795N,20.624088577325022E,[]
Binh Minh Town-3506.jpeg,0.0305810859426856,105.83374151790251N,10.076017742664664E,[]
Bac Giang City-3349.jpeg,0.0305742064956575,106.19094610501479N,21.31573387984404E,[]
Thanh Liêm District-5273.jpeg,0.030566657660529,105.88875007871496N,20.474699747202408E,[]
Hung Yen City-3395.jpeg,0.0305653773248195,106.02880177456402N,20.706850546700757E,[]
Duy Tiên District-4861.jpeg,0.030562852974981,105.9748903785253N,20.66586004697526E,[]
Hiệp Hòa District-9385.jpeg,0.0305621877778321,105.97315469012771N,21.402274685620768E,[]
Tam Điệp-4446.jpeg,0.0305556545499712,105.92684074811658N,20.183026411573508E,[]
Tam Điệp-3002.jpeg,0.0305546335875988,105.86368255760982N,20.16416187689279E,[]
Tam Điệp-917.jpeg,0.0305541814304888,105.86798879787163N,20.130475207820087E,[]
Phu Ly City-766.jpeg,0.0305539814289659,105.88259341804526N,20.522202675280678E,[]
Chau Doc City-2785.jpeg,0.0305493979249149,105.05351393270121N,10.679615407874897E,[]
Tam Điệp-4975.jpeg,0.0305493304040282,105.8966970662838N,20.200543479491323E,[]
Yên Mỹ District-3235.jpeg,0.0305476207286119,105.98012585645456N,20.90843621122739E,[]
Thái Bình-3062.jpeg,0.0305454067420214,106.35939816311522N,20.4891041122447E,[]
Yên Mỹ District-2325.jpeg,0.0305439454969018,106.02916478307586N,20.89226661007244E,[]
Hiệp Hòa District-3666.jpeg,0.0305433543398976,105.93120460866358N,21.307952012216713E,[]
Thái Bình-1517.jpeg,0.0305433452595025,106.33494997509344N,20.450027576120302E,[]
Duy Tiên District-4345.jpeg,0.0305431396700441,106.00800588897498N,20.657775246397794E,[]
Go Cong Town-4270.jpeg,0.0305421585217118,106.69092262648952N,10.441203277156319E,[]
Thanh Liêm District-7006.jpeg,0.0305400411598384,105.9764715480078N,20.50030161569771E,[]
Hoa Lư District-1401.jpeg,0.0305359377525746,105.92054673252596N,20.219551242522833E,[]
Yên Mỹ District-3654.jpeg,0.0305194980464875,106.06522281735626N,20.91517354504195E,[]
Tam Điệp-4771.jpeg,0.0305154912639409,105.88234293207772N,20.192458678913876E,[]
Yên Mỹ District-2146.jpeg,0.0305153699591755,106.01618389073495N,20.889571676546616E,[]
Yên Mỹ District-3720.jpeg,0.0305103708524256,106.06522281735626N,20.916521011804864E,[]
Thanh Liêm District-109.jpeg,0.0305094178766012,105.90456870432516N,20.373639739984178E,[]
Duy Tiên District-2887.jpeg,0.0305088865570724,106.00224666976634N,20.63756324495413E,[]
Hoa Lư District-4650.jpeg,0.0304996951017528,105.9751237670589N,20.30578911534901E,[]
Tam Điệp-3723.jpeg,0.0304952093865722,105.93688864206084N,20.17224667747024E,[]
Hiệp Hòa District-3539.jpeg,0.0304946666583418,106.01655132612508N,21.305257078690875E,[]
Hoa Lư District-221.jpeg,0.0304918943438678,105.92916415903117N,20.192601907264667E,[]
Hiệp Hòa District-7928.jpeg,0.0304910251870751,105.95145637212903N,21.368588016547882E,[]
Tây Ninh City-2111.jpeg,0.0304900377523154,106.13474879227947N,11.348822507204586E,[]
Bac Giang City-670.jpeg,0.0304889634717255,106.22854099445433N,21.252402941987047E,[]
Tam Điệp-4445.jpeg,0.0304853902198374,105.925405334696N,20.183026411573508E,[]
Yên Mỹ District-2455.jpeg,0.0304851240944117,105.98301049919701N,20.894961543598264E,[]
Tam Điệp-411.jpeg,0.0304830882232636,105.95985525679063N,20.119695473716817E,[]
Sa Đéc City-2792.jpeg,0.0304800611920654,105.7394927721189N,10.36777867713533E,[]
Hoa Lư District-4749.jpeg,0.0304731130599975,105.96794257830456N,20.308484048874835E,[]
Hiệp Hòa District-9624.jpeg,0.0304570801090449,105.96881502652796N,21.41035948619826E,[]
